account_id,bank_id,account_type,account_age_days,city,state,location_id,risk_label,mule_risk_score,created_at
MUL0A58B87F,PNB,savings,18,Bengaluru,Karnataka,B02,mule,0.0,2026-08-14T08:00:00
VIC45355B70,Kotak,savings,1420,Ahmedabad,Gujarat,A01,victim,0.0,2022-10-12T08:00:00
MULF60AD500,HDFC,savings,49,Vadodara,Gujarat,V02,mule,0.0,2026-07-14T08:00:00
MULE70EDA5F,Canara,prepaid,103,Delhi,Delhi,D01,mule,0.0,2026-05-21T08:00:00
MUL362BD4A2,Axis,current,20,Mumbai,Maharashtra,M07,mule,0.0,2026-08-12T08:00:00
VICE20BCAC0,Yes Bank,savings,2465,Ahmedabad,Gujarat,A04,victim,0.0,2019-12-02T08:00:00
MULDCD1269A,Yes Bank,savings,28,Vadodara,Gujarat,V02,mule,0.0,2026-08-04T08:00:00
MUL7353EFB3,HDFC,current,30,Mumbai,Maharashtra,M01,mule,0.0,2026-08-02T08:00:00
MUL2473F156,BOB,savings,25,Vadodara,Gujarat,V01,mule,0.0,2026-08-07T08:00:00
VIC44448B52,Kotak,savings,2904,Vadodara,Gujarat,V03,victim,0.0,2018-09-19T08:00:00
VICF2EA6003,Axis,prepaid,1714,Vadodara,Gujarat,V03,victim,0.0,2021-12-22T08:00:00
VIC534FF5F2,Kotak,savings,1687,Vadodara,Gujarat,V01,victim,0.0,2022-01-18T08:00:00
VICA3322CE2,Canara,savings,393,Vadodara,Gujarat,V02,victim,0.0,2025-08-04T08:00:00
MUL60E052F0,Kotak,savings,28,Mumbai,Maharashtra,M03,mule,0.0,2026-08-04T08:00:00
MUL611E60BB,ICICI,current,21,Bengaluru,Karnataka,B04,mule,0.0,2026-08-11T08:00:00
VICCDDF1667,PNB,prepaid,2068,Bengaluru,Karnataka,B01,victim,0.0,2021-01-02T08:00:00
VICA519B2FF,BOB,savings,1518,Bengaluru,Karnataka,B01,victim,0.0,2022-07-06T08:00:00
VIC38D4D81F,BOB,savings,2091,Bengaluru,Karnataka,B04,victim,0.0,2020-12-10T08:00:00
VICD14AE39F,Canara,current,2156,Bengaluru,Karnataka,B03,victim,0.0,2020-10-06T08:00:00
MULFC6DBBB2,BOB,savings,32,Ahmedabad,Gujarat,A05,mule,0.0,2026-07-31T08:00:00
MUL7AF6951A,Canara,prepaid,12,Hyderabad,Telangana,H01,mule,0.0,2026-08-20T08:00:00
VIC4448242B,PNB,prepaid,2911,Hyderabad,Telangana,H02,victim,0.0,2018-09-12T08:00:00
VICB36216DE,BOB,savings,1301,Hyderabad,Telangana,H02,victim,0.0,2023-02-08T08:00:00
VICA290A516,BOB,savings,249,Hyderabad,Telangana,H03,victim,0.0,2025-12-26T08:00:00
MULF9C191F4,ICICI,prepaid,13,Mumbai,Maharashtra,M06,mule,0.0,2026-08-19T08:00:00
MULD891DF03,HDFC,prepaid,19,Ahmedabad,Gujarat,A05,mule,0.0,2026-08-13T08:00:00
VICE7F366F4,BOB,prepaid,1483,Ahmedabad,Gujarat,A03,victim,0.0,2022-08-10T08:00:00
VIC688CFE85,HDFC,savings,424,Ahmedabad,Gujarat,A04,victim,0.0,2025-07-04T08:00:00
VICF9106B45,Canara,savings,1632,Ahmedabad,Gujarat,A05,victim,0.0,2022-03-14T08:00:00
VICFBE5EDBC,BOB,savings,287,Ahmedabad,Gujarat,A05,victim,0.0,2025-11-18T08:00:00
MULA675B1C2,SBI,prepaid,31,Surat,Gujarat,S01,mule,0.0,2026-08-01T08:00:00
VIC6397F20D,Yes Bank,current,1005,Ahmedabad,Gujarat,A01,victim,0.0,2023-12-01T08:00:00
MULB1F23508,Yes Bank,current,82,Hyderabad,Telangana,H02,mule,0.0,2026-06-11T08:00:00
MUL309D56B6,Kotak,prepaid,50,Bengaluru,Karnataka,B03,mule,0.0,2026-07-13T08:00:00
MUL65403810,ICICI,prepaid,22,Mumbai,Maharashtra,M06,mule,0.0,2026-08-10T08:00:00
VIC75FA67A7,SBI,savings,2862,Delhi,Delhi,D04,victim,0.0,2018-10-31T08:00:00
MUL784265CE,ICICI,current,179,Vadodara,Gujarat,V03,mule,0.0,2026-03-06T08:00:00
VIC1070551A,HDFC,savings,2586,Mumbai,Maharashtra,M07,victim,0.0,2019-08-03T08:00:00
MUL496B1900,Axis,savings,60,Mumbai,Maharashtra,M02,mule,0.0,2026-07-03T08:00:00
MUL8DC94622,Kotak,savings,22,Pune,Maharashtra,P04,mule,0.0,2026-08-10T08:00:00
VICA18FA320,Canara,savings,2000,Bengaluru,Karnataka,B03,victim,0.0,2021-03-11T08:00:00
MUL0CD7CCAA,PNB,savings,65,Surat,Gujarat,S02,mule,0.0,2026-06-28T08:00:00
MUL7E2A5D59,ICICI,savings,11,Bengaluru,Karnataka,B02,mule,0.0,2026-08-21T08:00:00
VICE6FEDB5D,Kotak,savings,1774,Bengaluru,Karnataka,B01,victim,0.0,2021-10-23T08:00:00
VICAE4E4ABC,Union,savings,2563,Bengaluru,Karnataka,B04,victim,0.0,2019-08-26T08:00:00
VIC1EC43F91,Axis,current,817,Bengaluru,Karnataka,B04,victim,0.0,2024-06-06T08:00:00
VIC1883F25D,Yes Bank,prepaid,1980,Bengaluru,Karnataka,B02,victim,0.0,2021-03-31T08:00:00
MUL45134208,Kotak,savings,43,Mumbai,Maharashtra,M07,mule,0.0,2026-07-20T08:00:00
VICEFF892EF,Yes Bank,savings,2300,Bengaluru,Karnataka,B01,victim,0.0,2020-05-15T08:00:00
MUL95ECB53F,SBI,current,63,Ahmedabad,Gujarat,A04,mule,0.0,2026-06-30T08:00:00
VICDA6C314E,ICICI,current,2474,Ahmedabad,Gujarat,A01,victim,0.0,2019-11-23T08:00:00
MULE1124BD3,Axis,current,38,Delhi,Delhi,D04,mule,0.0,2026-07-25T08:00:00
MULFF5C2256,PNB,current,103,Pune,Maharashtra,P02,mule,0.0,2026-05-21T08:00:00
MUL23797214,Yes Bank,savings,23,Mumbai,Maharashtra,M03,mule,0.0,2026-08-09T08:00:00
VIC01781D11,PNB,savings,1901,Vadodara,Gujarat,V03,victim,0.0,2021-06-18T08:00:00
MUL0BCCB947,Yes Bank,current,26,Vadodara,Gujarat,V01,mule,0.0,2026-08-06T08:00:00
MULF5377E05,Yes Bank,current,5,Delhi,Delhi,D02,mule,0.0,2026-08-27T08:00:00
VICAAFBC4BD,Kotak,current,2504,Vadodara,Gujarat,V03,victim,0.0,2019-10-24T08:00:00
MULEA4CBF6C,ICICI,prepaid,126,Vadodara,Gujarat,V02,suspect,0.0,2026-04-28T08:00:00
VICBB1A2923,HDFC,savings,1239,Mumbai,Maharashtra,M05,victim,0.0,2023-04-11T08:00:00
MUL46AACFCF,Canara,savings,121,Mumbai,Maharashtra,M04,suspect,0.0,2026-05-03T08:00:00
MULE749AC67,HDFC,current,31,Ahmedabad,Gujarat,A05,mule,0.0,2026-08-01T08:00:00
VIC8D4BCE9C,SBI,prepaid,2302,Ahmedabad,Gujarat,A01,victim,0.0,2020-05-13T08:00:00
VICA3078977,Axis,prepaid,848,Ahmedabad,Gujarat,A02,victim,0.0,2024-05-06T08:00:00
VIC89A387D4,ICICI,current,878,Ahmedabad,Gujarat,A01,victim,0.0,2024-04-06T08:00:00
VICFFBE9A4B,HDFC,savings,2054,Ahmedabad,Gujarat,A04,victim,0.0,2021-01-16T08:00:00
VICA157A73A,HDFC,savings,2049,Ahmedabad,Gujarat,A02,victim,0.0,2021-01-21T08:00:00
MUL50BED7EE,HDFC,prepaid,42,Pune,Maharashtra,P04,mule,0.0,2026-07-21T08:00:00
MULC96C6D9D,PNB,current,40,Hyderabad,Telangana,H03,mule,0.0,2026-07-23T08:00:00
VIC634C15B5,PNB,current,1119,Hyderabad,Telangana,H02,victim,0.0,2023-08-09T08:00:00
VIC113CD94B,Canara,savings,2187,Hyderabad,Telangana,H02,victim,0.0,2020-09-05T08:00:00
VIC02966961,Union,savings,1502,Hyderabad,Telangana,H03,victim,0.0,2022-07-22T08:00:00
MUL1B4E1454,Kotak,prepaid,24,Delhi,Delhi,D03,mule,0.0,2026-08-08T08:00:00
VICBEE28DE7,Canara,prepaid,1433,Vadodara,Gujarat,V03,victim,0.0,2022-09-29T08:00:00
MUL39445355,PNB,prepaid,44,Vadodara,Gujarat,V01,mule,0.0,2026-07-19T08:00:00
MUL4C73829D,Kotak,current,15,Hyderabad,Telangana,H03,mule,0.0,2026-08-17T08:00:00
VICF0D28CB3,Axis,savings,1223,Bengaluru,Karnataka,B01,victim,0.0,2023-04-27T08:00:00
MUL6507AB93,Kotak,savings,85,Vadodara,Gujarat,V02,mule,0.0,2026-06-08T08:00:00
VIC37B7995D,Axis,savings,537,Ahmedabad,Gujarat,A01,victim,0.0,2025-03-13T08:00:00
MULAC6A95DA,BOB,prepaid,67,Pune,Maharashtra,P01,mule,0.0,2026-06-26T08:00:00
MUL30DAD169,SBI,current,14,Delhi,Delhi,D01,mule,0.0,2026-08-18T08:00:00
MUL1A69559D,HDFC,current,20,Mumbai,Maharashtra,M02,mule,0.0,2026-08-12T08:00:00
MUL238E81DA,SBI,savings,26,Delhi,Delhi,D03,mule,0.0,2026-08-06T08:00:00
VICA0CFA756,Kotak,prepaid,2964,Delhi,Delhi,D03,victim,0.0,2018-07-21T08:00:00
VIC67EE54FD,Axis,current,1583,Delhi,Delhi,D03,victim,0.0,2022-05-02T08:00:00
VICD3967F26,SBI,savings,1723,Delhi,Delhi,D04,victim,0.0,2021-12-13T08:00:00
VICDC299DCD,PNB,current,1439,Delhi,Delhi,D04,victim,0.0,2022-09-23T08:00:00
VIC25659AE5,Union,savings,560,Delhi,Delhi,D02,victim,0.0,2025-02-18T08:00:00
MUL1FAA8210,PNB,prepaid,9,Pune,Maharashtra,P04,mule,0.0,2026-08-23T08:00:00
VICAA545B00,SBI,savings,2654,Bengaluru,Karnataka,B04,victim,0.0,2019-05-27T08:00:00
MUL665EB29B,BOB,savings,35,Ahmedabad,Gujarat,A03,mule,0.0,2026-07-28T08:00:00
MUL2B348BEE,Axis,current,59,Delhi,Delhi,D02,mule,0.0,2026-07-04T08:00:00
VIC47FA1455,ICICI,current,2284,Delhi,Delhi,D01,victim,0.0,2020-05-31T08:00:00
VICF5B83A12,BOB,current,1340,Delhi,Delhi,D02,victim,0.0,2022-12-31T08:00:00
VIC4D4B8C09,SBI,prepaid,604,Delhi,Delhi,D04,victim,0.0,2025-01-05T08:00:00
VIC0722FD8C,BOB,savings,913,Delhi,Delhi,D02,victim,0.0,2024-03-02T08:00:00
VICC35C9BD8,Yes Bank,current,592,Delhi,Delhi,D04,victim,0.0,2025-01-17T08:00:00
MUL3AF87EFA,Union,current,18,Bengaluru,Karnataka,B01,mule,0.0,2026-08-14T08:00:00
VICFBB7C411,PNB,savings,1878,Surat,Gujarat,S03,victim,0.0,2021-07-11T08:00:00
MUL68E265F6,BOB,prepaid,17,Mumbai,Maharashtra,M06,mule,0.0,2026-08-15T08:00:00
VICFE862F1A,SBI,savings,674,Ahmedabad,Gujarat,A04,victim,0.0,2024-10-27T08:00:00
MULD231A213,ICICI,prepaid,54,Bengaluru,Karnataka,B04,mule,0.0,2026-07-09T08:00:00
MUL35966AE2,ICICI,savings,53,Vadodara,Gujarat,V01,mule,0.0,2026-07-10T08:00:00
MUL72DE506B,Kotak,savings,13,Mumbai,Maharashtra,M05,mule,0.0,2026-08-19T08:00:00
MUL809C5818,HDFC,savings,20,Bengaluru,Karnataka,B02,mule,0.0,2026-08-12T08:00:00
VIC729DDB32,HDFC,savings,477,Bengaluru,Karnataka,B04,victim,0.0,2025-05-12T08:00:00
VIC75A50285,PNB,prepaid,2708,Bengaluru,Karnataka,B01,victim,0.0,2019-04-03T08:00:00
VICEA9579A5,Canara,prepaid,2613,Bengaluru,Karnataka,B01,victim,0.0,2019-07-07T08:00:00
VIC01B4B66C,HDFC,prepaid,1023,Bengaluru,Karnataka,B01,victim,0.0,2023-11-13T08:00:00
VICBE69E3EF,Kotak,prepaid,2800,Bengaluru,Karnataka,B03,victim,0.0,2019-01-01T08:00:00
MUL5DA3C7E2,ICICI,savings,32,Hyderabad,Telangana,H02,mule,0.0,2026-07-31T08:00:00
VICB71D77B4,SBI,prepaid,1725,Ahmedabad,Gujarat,A03,victim,0.0,2021-12-11T08:00:00
MUL000A39A3,Axis,prepaid,153,Ahmedabad,Gujarat,A03,suspect,0.0,2026-04-01T08:00:00
VIC818B2ECA,PNB,current,1481,Pune,Maharashtra,P02,victim,0.0,2022-08-12T08:00:00
MUL86200657,HDFC,current,154,Pune,Maharashtra,P04,suspect,0.0,2026-03-31T08:00:00
MUL6A239B3C,HDFC,savings,79,Ahmedabad,Gujarat,A02,suspect,0.0,2026-06-14T08:00:00
VIC0FE2420E,BOB,savings,439,Delhi,Delhi,D02,victim,0.0,2025-06-19T08:00:00
MUL668B44E3,Axis,savings,56,Vadodara,Gujarat,V03,mule,0.0,2026-07-07T08:00:00
VICB2F216EE,ICICI,savings,783,Delhi,Delhi,D03,victim,0.0,2024-07-10T08:00:00
MUL9221873D,ICICI,prepaid,72,Delhi,Delhi,D02,suspect,0.0,2026-06-21T08:00:00
MUL5C2978B3,Kotak,savings,70,Bengaluru,Karnataka,B04,suspect,0.0,2026-06-23T08:00:00
MUL740B2402,BOB,savings,14,Pune,Maharashtra,P01,mule,0.0,2026-08-18T08:00:00
VIC20FE86C0,ICICI,prepaid,1093,Pune,Maharashtra,P04,victim,0.0,2023-09-04T08:00:00
VIC1F3AED36,HDFC,savings,675,Pune,Maharashtra,P04,victim,0.0,2024-10-26T08:00:00
VIC2A279767,Union,current,2708,Pune,Maharashtra,P01,victim,0.0,2019-04-03T08:00:00
VIC8665578A,Union,prepaid,1323,Pune,Maharashtra,P01,victim,0.0,2023-01-17T08:00:00
VIC4B78B475,HDFC,prepaid,1662,Pune,Maharashtra,P03,victim,0.0,2022-02-12T08:00:00
MULC48C7973,Union,savings,23,Surat,Gujarat,S01,mule,0.0,2026-08-09T08:00:00
VICE6C7527E,Union,current,1229,Ahmedabad,Gujarat,A03,victim,0.0,2023-04-21T08:00:00
MUL63C1A838,HDFC,prepaid,17,Delhi,Delhi,D01,mule,0.0,2026-08-15T08:00:00
MUL4653EBAC,HDFC,prepaid,92,Pune,Maharashtra,P03,mule,0.0,2026-06-01T08:00:00
MUL1C600771,HDFC,savings,6,Mumbai,Maharashtra,M05,mule,0.0,2026-08-26T08:00:00
VICC9BCE573,SBI,prepaid,2448,Ahmedabad,Gujarat,A05,victim,0.0,2019-12-19T08:00:00
MUL3028E60F,ICICI,savings,34,Hyderabad,Telangana,H03,mule,0.0,2026-07-29T08:00:00
MULF17B7C91,Canara,current,109,Delhi,Delhi,D01,mule,0.0,2026-05-15T08:00:00
MUL59A64B6C,SBI,current,13,Mumbai,Maharashtra,M04,mule,0.0,2026-08-19T08:00:00
VIC8268C4A9,Kotak,current,2147,Bengaluru,Karnataka,B01,victim,0.0,2020-10-15T08:00:00
MUL427C73CC,Axis,current,177,Hyderabad,Telangana,H03,mule,0.0,2026-03-08T08:00:00
VICD99A1126,Kotak,current,1184,Ahmedabad,Gujarat,A04,victim,0.0,2023-06-05T08:00:00
MUL4CD19C6B,SBI,savings,28,Delhi,Delhi,D03,mule,0.0,2026-08-04T08:00:00
MUL91D3A599,BOB,savings,103,Pune,Maharashtra,P02,mule,0.0,2026-05-21T08:00:00
MULA4B87414,Union,current,27,Mumbai,Maharashtra,M03,mule,0.0,2026-08-05T08:00:00
VIC5D74B6F1,ICICI,current,1107,Ahmedabad,Gujarat,A05,victim,0.0,2023-08-21T08:00:00
MULE63F1874,Axis,savings,113,Surat,Gujarat,S03,mule,0.0,2026-05-11T08:00:00
MUL253DA492,SBI,prepaid,44,Delhi,Delhi,D02,mule,0.0,2026-07-19T08:00:00
MUL5793AB52,Union,prepaid,18,Mumbai,Maharashtra,M02,mule,0.0,2026-08-14T08:00:00
MUL0C22C6B7,Union,current,25,Pune,Maharashtra,P03,mule,0.0,2026-08-07T08:00:00
VIC2671C087,Axis,savings,650,Pune,Maharashtra,P03,victim,0.0,2024-11-20T08:00:00
VIC930D0633,Union,savings,1033,Pune,Maharashtra,P03,victim,0.0,2023-11-03T08:00:00
VIC9E2FA6FE,HDFC,savings,2136,Pune,Maharashtra,P04,victim,0.0,2020-10-26T08:00:00
VICADB21EEC,Kotak,savings,705,Pune,Maharashtra,P01,victim,0.0,2024-09-26T08:00:00
MUL8BA9A111,Yes Bank,prepaid,6,Mumbai,Maharashtra,M06,mule,0.0,2026-08-26T08:00:00
VIC439C62E4,Union,current,1767,Pune,Maharashtra,P02,victim,0.0,2021-10-30T08:00:00
MUL285C42E9,SBI,current,7,Vadodara,Gujarat,V03,mule,0.0,2026-08-25T08:00:00
VICBEDC6DF9,Canara,savings,842,Ahmedabad,Gujarat,A01,victim,0.0,2024-05-12T08:00:00
MUL88CC0CF6,BOB,prepaid,58,Pune,Maharashtra,P04,mule,0.0,2026-07-05T08:00:00
MUL81DBAFF2,ICICI,prepaid,46,Surat,Gujarat,S02,mule,0.0,2026-07-17T08:00:00
MULEE9DBFC8,Kotak,savings,11,Mumbai,Maharashtra,M02,mule,0.0,2026-08-21T08:00:00
VIC3CD8122D,Union,savings,790,Ahmedabad,Gujarat,A01,victim,0.0,2024-07-03T08:00:00
MUL31118580,Yes Bank,current,46,Surat,Gujarat,S01,mule,0.0,2026-07-17T08:00:00
MUL5E6A1509,Kotak,savings,30,Pune,Maharashtra,P02,mule,0.0,2026-08-02T08:00:00
MUL832887AD,ICICI,savings,19,Mumbai,Maharashtra,M06,mule,0.0,2026-08-13T08:00:00
VIC54166067,Canara,savings,785,Ahmedabad,Gujarat,A01,victim,0.0,2024-07-08T08:00:00
MUL7997C21B,Union,prepaid,50,Bengaluru,Karnataka,B04,mule,0.0,2026-07-13T08:00:00
MULF43A5291,Kotak,savings,50,Vadodara,Gujarat,V01,mule,0.0,2026-07-13T08:00:00
MUL6B91896C,SBI,prepaid,6,Mumbai,Maharashtra,M03,mule,0.0,2026-08-26T08:00:00
VIC9814136A,Canara,savings,1412,Bengaluru,Karnataka,B02,victim,0.0,2022-10-20T08:00:00
MULF0AEB2D3,BOB,prepaid,44,Hyderabad,Telangana,H03,mule,0.0,2026-07-19T08:00:00
MUL0D52A08E,SBI,savings,59,Bengaluru,Karnataka,B03,mule,0.0,2026-07-04T08:00:00
VIC32CD2BA1,Kotak,savings,1357,Bengaluru,Karnataka,B02,victim,0.0,2022-12-14T08:00:00
VICA5B2C530,BOB,savings,2302,Bengaluru,Karnataka,B01,victim,0.0,2020-05-13T08:00:00
VIC830F0E52,Kotak,savings,860,Bengaluru,Karnataka,B02,victim,0.0,2024-04-24T08:00:00
VICB4BD01E9,BOB,savings,163,Bengaluru,Karnataka,B01,victim,0.0,2026-03-22T08:00:00
MUL66BC07F3,Kotak,savings,20,Vadodara,Gujarat,V03,mule,0.0,2026-08-12T08:00:00
VIC9EB908B9,PNB,prepaid,1368,Pune,Maharashtra,P02,victim,0.0,2022-12-03T08:00:00
MUL57DFF9F5,BOB,prepaid,11,Pune,Maharashtra,P04,mule,0.0,2026-08-21T08:00:00
MUL972D633F,BOB,savings,24,Mumbai,Maharashtra,M01,mule,0.0,2026-08-08T08:00:00
VIC333D7D4A,ICICI,current,2299,Ahmedabad,Gujarat,A03,victim,0.0,2020-05-16T08:00:00
MUL315925C8,PNB,current,75,Hyderabad,Telangana,H02,mule,0.0,2026-06-18T08:00:00
MUL6A0A3276,Axis,savings,78,Delhi,Delhi,D04,mule,0.0,2026-06-15T08:00:00
MUL60BB6A2B,SBI,prepaid,8,Mumbai,Maharashtra,M02,mule,0.0,2026-08-24T08:00:00
VIC109C41C6,SBI,savings,961,Ahmedabad,Gujarat,A03,victim,0.0,2024-01-14T08:00:00
MULCBA6A839,PNB,savings,29,Ahmedabad,Gujarat,A03,mule,0.0,2026-08-03T08:00:00
MUL6AEF1F7D,ICICI,current,17,Bengaluru,Karnataka,B04,mule,0.0,2026-08-15T08:00:00
VIC07A5B99C,ICICI,savings,1278,Hyderabad,Telangana,H03,victim,0.0,2023-03-03T08:00:00
MULC46397D4,SBI,savings,77,Ahmedabad,Gujarat,A03,mule,0.0,2026-06-16T08:00:00
VIC15E5C2F7,SBI,prepaid,114,Vadodara,Gujarat,V03,victim,0.0,2026-05-10T08:00:00
MULAFF50D52,Axis,savings,165,Ahmedabad,Gujarat,A01,mule,0.0,2026-03-20T08:00:00
MULB2E21F3D,Canara,current,57,Pune,Maharashtra,P02,mule,0.0,2026-07-06T08:00:00
VIC486D0672,Canara,current,2062,Pune,Maharashtra,P02,victim,0.0,2021-01-08T08:00:00
VICC95F3357,BOB,current,1607,Pune,Maharashtra,P01,victim,0.0,2022-04-08T08:00:00
VIC77481F79,ICICI,current,1029,Pune,Maharashtra,P04,victim,0.0,2023-11-07T08:00:00
VIC8C98F640,Canara,current,1918,Pune,Maharashtra,P04,victim,0.0,2021-06-01T08:00:00
VIC51985579,Axis,savings,943,Pune,Maharashtra,P02,victim,0.0,2024-02-01T08:00:00
MUL22F5A7C9,Kotak,current,34,Bengaluru,Karnataka,B04,mule,0.0,2026-07-29T08:00:00
VIC010C0E42,Union,prepaid,2801,Ahmedabad,Gujarat,A04,victim,0.0,2018-12-31T08:00:00
MUL3140A01D,Axis,prepaid,10,Vadodara,Gujarat,V03,mule,0.0,2026-08-22T08:00:00
MUL6A00D913,Yes Bank,savings,25,Mumbai,Maharashtra,M04,mule,0.0,2026-08-07T08:00:00
VICF62C9F40,SBI,current,187,Ahmedabad,Gujarat,A01,victim,0.0,2026-02-26T08:00:00
MUL16EC7E8B,Kotak,savings,18,Bengaluru,Karnataka,B03,mule,0.0,2026-08-14T08:00:00
VICFBB22738,Union,savings,1342,Hyderabad,Telangana,H01,victim,0.0,2022-12-29T08:00:00
MULBB84E727,BOB,savings,58,Mumbai,Maharashtra,M02,mule,0.0,2026-07-05T08:00:00
MULAEAA3FDF,Canara,savings,52,Pune,Maharashtra,P02,mule,0.0,2026-07-11T08:00:00
VICB35FC590,BOB,prepaid,1660,Pune,Maharashtra,P04,victim,0.0,2022-02-14T08:00:00
VICCE9190DA,SBI,prepaid,844,Pune,Maharashtra,P04,victim,0.0,2024-05-10T08:00:00
VICA6FAC28D,BOB,savings,652,Pune,Maharashtra,P03,victim,0.0,2024-11-18T08:00:00
MULC882ACC6,Kotak,prepaid,23,Bengaluru,Karnataka,B01,mule,0.0,2026-08-09T08:00:00
MULA3099A29,PNB,current,13,Ahmedabad,Gujarat,A02,mule,0.0,2026-08-19T08:00:00
VIC879A9567,Canara,savings,265,Ahmedabad,Gujarat,A03,victim,0.0,2025-12-10T08:00:00
VIC0D95B9ED,SBI,current,143,Ahmedabad,Gujarat,A05,victim,0.0,2026-04-11T08:00:00
VICF50B7447,BOB,current,2852,Ahmedabad,Gujarat,A03,victim,0.0,2018-11-10T08:00:00
VIC498C21DA,Union,savings,1518,Ahmedabad,Gujarat,A03,victim,0.0,2022-07-06T08:00:00
MUL74DA6AB6,Kotak,savings,33,Pune,Maharashtra,P01,mule,0.0,2026-07-30T08:00:00
MULFA2926BA,SBI,current,10,Mumbai,Maharashtra,M06,mule,0.0,2026-08-22T08:00:00
VIC92D40D32,Yes Bank,prepaid,388,Mumbai,Maharashtra,M02,victim,0.0,2025-08-09T08:00:00
VICBB00EC27,Axis,savings,2984,Mumbai,Maharashtra,M02,victim,0.0,2018-07-01T08:00:00
VICEEB1254B,Axis,savings,2908,Mumbai,Maharashtra,M02,victim,0.0,2018-09-15T08:00:00
MUL26C827E9,Axis,prepaid,45,Hyderabad,Telangana,H03,mule,0.0,2026-07-18T08:00:00
VIC7B8461A4,PNB,savings,820,Ahmedabad,Gujarat,A02,victim,0.0,2024-06-03T08:00:00
MUL7896A28B,Axis,savings,79,Ahmedabad,Gujarat,A05,mule,0.0,2026-06-14T08:00:00
MULF7565072,ICICI,prepaid,29,Pune,Maharashtra,P02,mule,0.0,2026-08-03T08:00:00
MUL4EF1980B,HDFC,savings,58,Ahmedabad,Gujarat,A02,mule,0.0,2026-07-05T08:00:00
VICC20E3DFA,BOB,savings,347,Ahmedabad,Gujarat,A05,victim,0.0,2025-09-19T08:00:00
VIC328BD7D8,HDFC,current,1580,Ahmedabad,Gujarat,A05,victim,0.0,2022-05-05T08:00:00
VICF2445FE7,PNB,prepaid,1617,Ahmedabad,Gujarat,A04,victim,0.0,2022-03-29T08:00:00
VIC8F351998,BOB,prepaid,274,Ahmedabad,Gujarat,A03,victim,0.0,2025-12-01T08:00:00
VIC7438A41F,ICICI,prepaid,1952,Ahmedabad,Gujarat,A02,victim,0.0,2021-04-28T08:00:00
MUL796DB93F,BOB,current,29,Bengaluru,Karnataka,B02,mule,0.0,2026-08-03T08:00:00
MULCBDCB7DB,PNB,current,35,Pune,Maharashtra,P02,mule,0.0,2026-07-28T08:00:00
VICE00D9B50,BOB,prepaid,2585,Pune,Maharashtra,P04,victim,0.0,2019-08-04T08:00:00
VICA1733BA9,Canara,current,374,Pune,Maharashtra,P03,victim,0.0,2025-08-23T08:00:00
VICD9EB392A,PNB,savings,2109,Pune,Maharashtra,P01,victim,0.0,2020-11-22T08:00:00
MUL6183ADB5,Yes Bank,savings,44,Vadodara,Gujarat,V01,mule,0.0,2026-07-19T08:00:00
VICF45EB3DA,Kotak,savings,1108,Hyderabad,Telangana,H01,victim,0.0,2023-08-20T08:00:00
MULAF55A6E4,PNB,current,47,Ahmedabad,Gujarat,A04,mule,0.0,2026-07-16T08:00:00
MULA85AE85C,Yes Bank,prepaid,25,Mumbai,Maharashtra,M04,mule,0.0,2026-08-07T08:00:00
VIC0EEED13F,ICICI,current,491,Mumbai,Maharashtra,M04,victim,0.0,2025-04-28T08:00:00
VICC8A75C40,Canara,prepaid,1189,Mumbai,Maharashtra,M01,victim,0.0,2023-05-31T08:00:00
VICB8270BA2,Axis,savings,341,Mumbai,Maharashtra,M04,victim,0.0,2025-09-25T08:00:00
VIC399BC02B,PNB,current,2401,Mumbai,Maharashtra,M02,victim,0.0,2020-02-04T08:00:00
VIC2C02C85D,Yes Bank,savings,870,Mumbai,Maharashtra,M05,victim,0.0,2024-04-14T08:00:00
MULBCD19BCE,Axis,prepaid,38,Bengaluru,Karnataka,B03,mule,0.0,2026-07-25T08:00:00
VICD537AE4D,Canara,savings,422,Ahmedabad,Gujarat,A03,victim,0.0,2025-07-06T08:00:00
MULAEE3BE99,Kotak,savings,27,Delhi,Delhi,D04,mule,0.0,2026-08-05T08:00:00
MUL6ACDFD50,Yes Bank,savings,43,Hyderabad,Telangana,H01,mule,0.0,2026-07-20T08:00:00
MULF41FF081,Kotak,savings,22,Mumbai,Maharashtra,M04,mule,0.0,2026-08-10T08:00:00
VIC69557499,Yes Bank,savings,1258,Delhi,Delhi,D03,victim,0.0,2023-03-23T08:00:00
MULE838EA3D,ICICI,prepaid,72,Pune,Maharashtra,P01,mule,0.0,2026-06-21T08:00:00
VIC8D2E3580,HDFC,prepaid,1790,Delhi,Delhi,D03,victim,0.0,2021-10-07T08:00:00
MULFB30268F,Union,prepaid,132,Delhi,Delhi,D01,suspect,0.0,2026-04-22T08:00:00
VIC5338F7AE,SBI,savings,1031,Ahmedabad,Gujarat,A02,victim,0.0,2023-11-05T08:00:00
MULB06BED3D,Axis,prepaid,114,Surat,Gujarat,S03,mule,0.0,2026-05-10T08:00:00
MUL67DECCB8,Kotak,prepaid,21,Mumbai,Maharashtra,M03,mule,0.0,2026-08-11T08:00:00
VIC366AF692,SBI,current,2486,Ahmedabad,Gujarat,A04,victim,0.0,2019-11-11T08:00:00
MUL8DD9377E,Union,savings,81,Hyderabad,Telangana,H02,mule,0.0,2026-06-12T08:00:00
